region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,isFinished,SIMPLE_NAME, line no: 267, 2.0, 0.22929936305732485, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,LinkedList,SIMPLE_NAME, line no: 81, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,samHeader,SIMPLE_NAME, line no: 85, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,readGroupAttribute,SIMPLE_NAME, line no: 86, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,runningConsensus,SIMPLE_NAME, line no: 90, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,consensusReadName,SIMPLE_NAME, line no: 92, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,filteredDataConsensus,SIMPLE_NAME, line no: 95, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,MIN_INDEL_BASE_PROPORTION_TO_TRIGGER_VARIANT,SIMPLE_NAME, line no: 102, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,downsampleStrategy,SIMPLE_NAME, line no: 106, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,hasIndelQualities,SIMPLE_NAME, line no: 107, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,Comparator,SIMPLE_NAME, line no: 149, 0.49056603773584906, 0.29559748427672955, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,Override,SIMPLE_NAME, line no: 150, 0.49056603773584906, 0.2893081761006289, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,read1,SIMPLE_NAME, line no: 151, 0.49056603773584906, 0.2893081761006289, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,read2,SIMPLE_NAME, line no: 151, 0.49056603773584906, 0.2893081761006289, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,minAltPValueToTriggerVariant,SIMPLE_NAME, line no: 159, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,minAltProportionToTriggerVariant,SIMPLE_NAME, line no: 159, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,minIndelProportionToTriggerVariant,SIMPLE_NAME, line no: 159, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,1000,NUMBER_LITERAL, line no: 172, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,"Consensus-" + windowNumber + "-",INFIX_EXPRESSION, line no: 185, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,"Consensus-",STRING_LITERAL, line no: 185, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,"-",STRING_LITERAL, line no: 185, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,"Filtered-" + windowNumber + "-",INFIX_EXPRESSION, line no: 188, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,"Filtered-",STRING_LITERAL, line no: 188, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,result,SIMPLE_NAME, line no: 262, 0.49056603773584906, 0.22012578616352202, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,newStartLocation >= this.startLocation + siteIsVariant.length || newStartLocation < this.startLocation,INFIX_EXPRESSION, line no: 329, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,stop - windowHeaderStartLocation + contextSize,INFIX_EXPRESSION, line no: 366, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,Math.min(lastPositionMarked stop - contextSize),METHOD_INVOCATION, line no: 371, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,locationToProcess - windowHeaderStartLocation,INFIX_EXPRESSION, line no: 373, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,int i=locationToProcess,VARIABLE_DECLARATION_EXPRESSION, line no: 376, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,i < stop,INFIX_EXPRESSION, line no: 376, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,ConsensusType.BOTH,QUALIFIED_NAME, line no: 474, 0.49056603773584906, 0.3836477987421384, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,header.get(start).getLocation(),METHOD_INVOCATION, line no: 547, 0.49056603773584906, 0.46540880503144655, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,filteredDataReadName + filteredDataConsensusCounter++,INFIX_EXPRESSION, line no: 674, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,filteredDataConsensusCounter++,POSTFIX_EXPRESSION, line no: 674, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,SyntheticRead.StrandType.STRANDLESS,QUALIFIED_NAME, line no: 674, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,compressVariantRegion,SIMPLE_NAME, line no: 715, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,allReads.reads,QUALIFIED_NAME, line no: 727, 0.49056603773584906, 0.11949685534591195, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,downsampleCoverage > 0,INFIX_EXPRESSION, line no: 838, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,downsampleVariantRegion(allReads.reads),METHOD_INVOCATION, line no: 838, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,addToSyntheticReads(windowHeader 0 allReads.stopPerformed + 1 SyntheticRead.StrandType.STRANDLESS),METHOD_INVOCATION, line no: 839, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,addToFilteredReads(windowHeader 0 allReads.stopPerformed + 1),METHOD_INVOCATION, line no: 840, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,finalizeAndAdd(ConsensusType.BOTH),METHOD_INVOCATION, line no: 841, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.contig=contig,ASSIGNMENT, line no: 142, 0.49056603773584906, 0.29559748427672955, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.contig,FIELD_ACCESS, line no: 142, 0.49056603773584906, 0.29559748427672955, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.contigIndex=contigIndex,ASSIGNMENT, line no: 143, 0.49056603773584906, 0.29559748427672955, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.contigIndex,FIELD_ACCESS, line no: 143, 0.49056603773584906, 0.29559748427672955, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.windowHeader=new LinkedList<HeaderElement>(),ASSIGNMENT, line no: 147, 0.49056603773584906, 0.29559748427672955, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.windowHeader,FIELD_ACCESS, line no: 147, 0.49056603773584906, 0.29559748427672955, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,new LinkedList<HeaderElement>(),CLASS_INSTANCE_CREATION, line no: 147, 0.49056603773584906, 0.29559748427672955, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.readsInWindow,FIELD_ACCESS, line no: 149, 0.49056603773584906, 0.29559748427672955, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,new Comparator<GATKSAMRecord>(){   @Override public int compare(  GATKSAMRecord read1   GATKSAMRecord read2){     return read1.getSoftEnd() - read2.getSoftEnd();   } } ,CLASS_INSTANCE_CREATION, line no: 149, 0.49056603773584906, 0.29559748427672955, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,@Override,MARKER_ANNOTATION, line no: 150, 0.49056603773584906, 0.2893081761006289, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.contextSize=contextSize,ASSIGNMENT, line no: 162, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.contextSize,FIELD_ACCESS, line no: 162, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.downsampleCoverage=downsampleCoverage,ASSIGNMENT, line no: 163, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.downsampleCoverage,FIELD_ACCESS, line no: 163, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.MIN_ALT_PVALUE_TO_TRIGGER_VARIANT=minAltPValueToTriggerVariant,ASSIGNMENT, line no: 165, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.MIN_ALT_PVALUE_TO_TRIGGER_VARIANT,FIELD_ACCESS, line no: 165, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.MIN_ALT_PROPORTION_TO_TRIGGER_VARIANT=minAltProportionToTriggerVariant,ASSIGNMENT, line no: 166, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.MIN_ALT_PROPORTION_TO_TRIGGER_VARIANT,FIELD_ACCESS, line no: 166, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.MIN_INDEL_BASE_PROPORTION_TO_TRIGGER_VARIANT=minIndelProportionToTriggerVariant,ASSIGNMENT, line no: 167, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.MIN_INDEL_BASE_PROPORTION_TO_TRIGGER_VARIANT,FIELD_ACCESS, line no: 167, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.MIN_BASE_QUAL_TO_COUNT=minBaseQual,ASSIGNMENT, line no: 168, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.MIN_BASE_QUAL_TO_COUNT,FIELD_ACCESS, line no: 168, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.MIN_MAPPING_QUALITY=minMappingQuality,ASSIGNMENT, line no: 169, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.MIN_MAPPING_QUALITY,FIELD_ACCESS, line no: 169, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.readsInWindow=new PriorityQueue<GATKSAMRecord>(1000 new Comparator<GATKSAMRecord>(){   @Override public int compare(  GATKSAMRecord read1   GATKSAMRecord read2){     return read1.getSoftEnd() - read2.getSoftEnd();   } } ),ASSIGNMENT, line no: 172, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,new PriorityQueue<GATKSAMRecord>(1000 new Comparator<GATKSAMRecord>(){   @Override public int compare(  GATKSAMRecord read1   GATKSAMRecord read2){     return read1.getSoftEnd() - read2.getSoftEnd();   } } ),CLASS_INSTANCE_CREATION, line no: 172, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.samHeader=samHeader,ASSIGNMENT, line no: 181, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.samHeader,FIELD_ACCESS, line no: 181, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.readGroupAttribute=readGroupAttribute,ASSIGNMENT, line no: 182, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.readGroupAttribute,FIELD_ACCESS, line no: 182, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.consensusCounter=0,ASSIGNMENT, line no: 184, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.consensusCounter,FIELD_ACCESS, line no: 184, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.consensusReadName="Consensus-" + windowNumber + "-",ASSIGNMENT, line no: 185, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.consensusReadName,FIELD_ACCESS, line no: 185, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.filteredDataConsensusCounter=0,ASSIGNMENT, line no: 187, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.filteredDataConsensusCounter,FIELD_ACCESS, line no: 187, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.filteredDataReadName="Filtered-" + windowNumber + "-",ASSIGNMENT, line no: 188, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.filteredDataReadName,FIELD_ACCESS, line no: 188, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.runningConsensus=null,ASSIGNMENT, line no: 190, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.runningConsensus,FIELD_ACCESS, line no: 190, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.filteredDataConsensus=null,ASSIGNMENT, line no: 191, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.filteredDataConsensus,FIELD_ACCESS, line no: 191, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.downsampleStrategy=downsampleStrategy,ASSIGNMENT, line no: 193, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.downsampleStrategy,FIELD_ACCESS, line no: 193, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.hasIndelQualities=hasIndelQualities,ASSIGNMENT, line no: 194, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.hasIndelQualities,FIELD_ACCESS, line no: 194, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,result,SIMPLE_NAME, line no: 262, 0.49056603773584906, 0.22012578616352202, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,this.startLocation=newStartLocation,ASSIGNMENT, line no: 343, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,lastPositionMarked + newStartLocation,INFIX_EXPRESSION, line no: 345, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,stop - windowHeaderStartLocation + contextSize,INFIX_EXPRESSION, line no: 366, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,Math.min(lastPositionMarked stop - contextSize),METHOD_INVOCATION, line no: 371, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,locationToProcess - windowHeaderStartLocation,INFIX_EXPRESSION, line no: 373, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,int i=locationToProcess,VARIABLE_DECLARATION_EXPRESSION, line no: 376, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,i < stop,INFIX_EXPRESSION, line no: 376, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,ConsensusType.BOTH,QUALIFIED_NAME, line no: 474, 0.49056603773584906, 0.3836477987421384, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,header.get(start).getLocation(),METHOD_INVOCATION, line no: 547, 0.49056603773584906, 0.46540880503144655, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,filteredDataReadName + filteredDataConsensusCounter++,INFIX_EXPRESSION, line no: 674, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,filteredDataConsensusCounter++,POSTFIX_EXPRESSION, line no: 674, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,SyntheticRead.StrandType.STRANDLESS,QUALIFIED_NAME, line no: 674, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,compressVariantRegion,SIMPLE_NAME, line no: 715, 0.49056603773584906, 0.006289308176100629, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,allReads.reads,QUALIFIED_NAME, line no: 727, 0.49056603773584906, 0.11949685534591195, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,downsampleCoverage > 0,INFIX_EXPRESSION, line no: 838, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,downsampleVariantRegion(allReads.reads),METHOD_INVOCATION, line no: 838, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,addToSyntheticReads(windowHeader 0 allReads.stopPerformed + 1 SyntheticRead.StrandType.STRANDLESS),METHOD_INVOCATION, line no: 839, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,addToFilteredReads(windowHeader 0 allReads.stopPerformed + 1),METHOD_INVOCATION, line no: 840, 0.49056603773584906, 0.49056603773584906, 0.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,finalizeAndAdd(ConsensusType.BOTH),METHOD_INVOCATION, line no: 841, 0.49056603773584906, 0.49056603773584906, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,this.contig=contig,ASSIGNMENT, line no: 142, 0.49044585987261147, 0.2929936305732484, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,this.contig,FIELD_ACCESS, line no: 142, 0.49044585987261147, 0.2929936305732484, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,this.contigIndex=contigIndex,ASSIGNMENT, line no: 143, 0.49044585987261147, 0.2929936305732484, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,this.contigIndex,FIELD_ACCESS, line no: 143, 0.49044585987261147, 0.2929936305732484, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,this.windowHeader=new LinkedList<HeaderElement>(),ASSIGNMENT, line no: 147, 0.49044585987261147, 0.2929936305732484, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,this.windowHeader,FIELD_ACCESS, line no: 147, 0.49044585987261147, 0.2929936305732484, 0.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,new LinkedList<HeaderElement>(),CLASS_INSTANCE_CREATION, line no: 147, 0.49044585987261147, 0.2929936305732484, 0.0
